Y,MOE,Participant,EAR,MAR,Circularity,EAR_mean,MAR_mean,Circularity_mean,MOE_mean,EAR_std,MAR_std,Circularity_std,MOE_std,EAR_N,MAR_N,Circularity_N,MOE_N
0.0,2.37238072233082,1.0,0.2874963742440695,0.6820508559966375,0.4372340894952072,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-3.7188375469086736,-1.238649956557754,-0.7888247329007515,0.17909066639437926
0.0,2.1990240827739407,1.0,0.31685852735847,0.6967795324935613,0.4664490628136505,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.5493714973311117,-0.966211060443253,0.2889677984848385,-0.5690175652799458
0.0,2.146928657656036,1.0,0.3217457308855164,0.690765130116602,0.4776770109712405,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.02182756702061846,-1.07746050941509,0.7031868544165278,-0.7938316621780962
0.0,2.418472402294657,1.0,0.2918927452801467,0.7059345488900591,0.4372494212987815,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-3.244276002123359,-0.7968691265978756,-0.7882591152907348,0.37799602866249876
0.0,2.0896304783709327,1.0,0.3407720381878814,0.7120876371739806,0.5024964949839418,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,2.0319467188337836,-0.683054380234429,1.618821936816078,-1.0410978741484345
0.0,2.170156424889178,1.0,0.3156817925112105,0.6850788702387358,0.5011142328930249,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.6763928752665958,-1.1826402493916996,1.5678278201427929,-0.6935938869481063
0.0,2.1044684723458733,1.0,0.3310952583275594,0.6967795324935613,0.480468092450116,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.9873971206817226,-0.966211060443253,0.806154833871146,-0.9770655679006836
0.0,2.164940374651981,1.0,0.3384666233462582,0.7327600583544394,0.5122356118757815,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.783091192393074,-0.3006730028177612,1.978115348927104,-0.7161033802634375
0.0,2.3047488390746445,1.0,0.3231895001440923,0.7448706252582113,0.4822807964078922,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.1340185533456667,-0.0766617361385344,0.8730287196012032,-0.11276990910426582
0.0,2.6610919747568342,1.0,0.2729084170908039,0.7262343985639291,0.4405658258370995,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-5.293518897755908,-0.4213792692712822,-0.6659110301670045,1.4250035144340882
0.0,2.052680048603654,1.0,0.3549467564209914,0.7285921252219499,0.4953099395260308,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,3.5620214387335443,-0.37776798836732056,1.353697073804993,-1.2005548222264766
0.0,2.161688909390251,1.0,0.3235184725572546,0.6993462941098916,0.5033934142978298,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.16952912679383908,-0.9187332234843009,1.651910891826478,-0.7301348470334502
0.0,2.240678613819002,1.0,0.3206488409768608,0.7184710005227021,0.4750324285070584,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.14023016890280313,-0.5649801958644576,0.6056234851996419,-0.38926040316029453
0.0,2.3795417638626364,1.0,0.3131601143850318,0.7451775709551833,0.4592522554917361,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.9485927094458528,-0.07098410808637311,0.023464725905144302,0.20999363112077876
0.0,2.3623958752122545,1.0,0.3119329218618881,0.736909047949431,0.4384036340322522,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.081060686955708,-0.22392841918282555,-0.7456781466139812,0.1360017697677357
0.0,2.2175788521699817,1.0,0.3210825617242036,0.7120258986801568,0.4921291830737428,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.0934126491403944,-0.6841963679146292,1.2363532887854012,-0.4889457794084695
0.0,2.2392946234581848,1.0,0.320249673779644,0.7171333726589946,0.4708386688183241,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.1833178428466903,-0.5897225315846144,0.45090820198935966,-0.39523291499561675
0.0,2.9607819006292635,1.0,0.2574691546099579,0.7623100129394808,0.406934546860934,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-6.960093486918393,0.2459176571823924,-1.9066289629324427,2.7182940458386895
0.0,2.314486469542524,1.0,0.3355416774640941,0.7766066724582473,0.4657363383394465,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.467361053862319,0.5103654599589107,0.2626741200049797,-0.07074785832706891
0.0,2.4510872112285806,1.0,0.2958458255160068,0.7251439194176462,0.465008888584262,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-2.817565006168848,-0.4415500520915342,0.23583719961658467,0.5187429138139493
0.0,2.192437341268497,1.0,0.3487758106277812,0.7646691109515374,0.5000575915541848,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,2.895905329701648,0.28955430426095885,1.528846434435479,-0.5974421791437637
0.0,2.562566910654533,1.0,0.2781913058149917,0.7128838351132737,0.403883590742838,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-4.723263154256041,-0.668326968187939,-2.019184181854829,0.999825617183789
0.0,3.136548136125626,1.0,0.2262992383607316,0.7097984542870016,0.3803770515657577,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-10.324696584490512,-0.7253977950594488,-2.886382384900454,3.47680071718019
0.0,2.2912414272993167,1.0,0.3200310904993766,0.7332684925759486,0.4715701599702072,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.2069125800280354,-0.2912684064113055,0.47789421671820165,-0.17106018263268116
0.0,2.5748014685313354,1.0,0.275292802805592,0.7088243129399456,0.4200336317036913,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-5.036138945315968,-0.7434166573317551,-1.423380333620935,1.0526229803648441
0.0,2.945115154097592,1.0,0.2698345906607564,0.7946939420547142,0.3859378670965815,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-5.6253197869608496,0.8449288379797404,-2.6812339706880985,2.6506853169555185
0.0,2.697770588776277,1.0,0.2858097394549743,0.7710491090874403,0.4288289754258307,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-3.9008995258529855,0.4075662417029263,-1.0989043989225251,1.5832874610108632
0.0,3.1052730400239046,1.0,0.2537029103006545,0.7878168075322257,0.3922433845586153,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-7.366636679655079,0.7177212821529142,-2.4486121725086316,3.341835267342736
0.0,2.74192045945898,1.0,0.2782653131539395,0.7629813552945466,0.406520127276659,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-4.715274511621398,0.25833559372728454,-1.9219176413756147,1.7738130836204908
0.0,2.443432891864379,1.0,0.3187163354560685,0.7787619772278389,0.4924209347680001,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.34883239963528,0.5502325079139996,1.2471165297325035,0.48571124373277696
0.0,2.629675816003807,1.0,0.2993815785516656,0.7872764968743589,0.4528791120105849,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-2.435901946155883,0.7077270617476461,-0.21165191687122253,1.2894293187713044
0.0,2.746021488574891,1.0,0.2943988756239686,0.8084256386757045,0.4394779711450333,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-2.9737544565946,1.0989264235729312,-0.7060439322087659,1.7915107826979029
0.0,3.0380526173912505,1.0,0.2613317983778913,0.7939397540695153,0.3820914866377156,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-6.543144558262581,0.8309784913757317,-2.823133813835177,3.0517503208609735
0.0,2.6116598104277253,1.0,0.3067162716504337,0.8010385598736705,0.4352035499138613,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.644166385414086,0.9622863395329755,-0.8637349637472008,1.2116825297944966
0.0,2.6634643575247425,1.0,0.3055260887966697,0.8137578478038694,0.4435396450968975,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.7726393939532392,1.197557225127458,-0.5562015276812552,1.4352413633096268
0.0,2.560153547481387,1.0,0.3105993385123274,0.7951819983377072,0.4364300107272647,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.2250129078383631,0.8539565001059419,-0.818488634397012,0.9894109202880419
0.0,3.1846915601086807,1.0,0.2476170567515208,0.7885839507755205,0.3609105822707028,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-8.023567597886013,0.7319112644237971,-3.6045351961307137,3.6845602346395308
0.0,2.928151369357951,1.0,0.2669997919266772,0.7818158063483877,0.3996034507644821,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-5.931319088512166,0.606719717385834,-2.1770861881881567,2.5774793120599706
0.0,2.635245998553268,1.0,0.3013084232314348,0.7940218166510331,0.4396885799456375,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-2.227910768821461,0.8324964172481396,-0.6982741974956427,1.3134670448591659
0.0,2.5428916970348614,1.0,0.3189526128295068,0.8110619509117277,0.461088919206936,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.3233276925901789,1.1476907504658012,0.09122252986862427,0.9149186340624552
0.0,2.580480442762343,1.0,0.3057537629397679,0.7889916055670646,0.4295462884994546,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.7480633533575467,0.7394517261500947,-1.0724414388167565,1.0771301892063556
0.0,2.6146675568816145,1.0,0.293832125359301,0.7682733253465358,0.4595879996643777,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-3.034931704579597,0.35622208607682215,0.03585092793192836,1.2246622454067473
0.0,2.780542123748044,1.0,0.2933072627352875,0.8155531992367018,0.4172264275286526,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-3.091587436229161,1.2307661534789363,-1.526943108125375,1.9404821252531932
0.0,2.2421272684145674,1.0,0.3372076499116784,0.7560624669849674,0.4817285265784139,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.6471926585671002,0.13035571082368622,0.8526544994698607,-0.3830088374252543
0.0,2.2789760553315057,1.0,0.3376151310195859,0.7694167995112454,0.4684700918897819,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.6911777686618934,0.37737312698901837,0.3635271698121573,-0.22399052182892665
0.0,2.312702477694241,1.0,0.3354702062590791,0.7758427772079702,0.476018147107538,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.459646171478359,0.4962355563809438,0.6419884044506227,-0.07844654809373702
0.0,2.566431898328655,1.0,0.3069743086827425,0.7878286577707776,0.4495752716479439,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.6163128553868409,0.7179404780806977,-0.33353648711988837,1.016504696229861
0.0,2.3531446108886125,1.0,0.339050050285094,0.7978337986498821,0.4846428449563764,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.8460685860414328,0.9030073126426909,0.9601689081811222,0.09607859744735414
0.0,2.09863849181816,1.0,0.3950672257416015,0.8291032867971394,0.5338374586508323,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,7.892782364519566,1.4814044846277994,2.7750460482814536,-1.0022244336610697
0.0,2.355064980449925,1.0,0.3491520252188083,0.8222757074459843,0.4867110400306274,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,2.9365154092475962,1.3551135594417278,1.0364683173977298,0.10436581552187858
0.0,2.361506217726205,1.0,0.3284114066608856,0.7755455788018906,0.4742151331642296,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.6976916380325977,0.49073822566720005,0.5754720006565761,0.13216251624744604
0.0,2.66359860860068,1.0,0.3015045618896784,0.8030871315361051,0.423229753257419,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-2.2067387922334145,1.0001791266032676,-1.3054697025736155,1.435820714266571
0.0,2.795726342814522,1.0,0.291638539305912,0.8153415469174866,0.4188720756440164,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-3.271715992705709,1.226851183643113,-1.4662322107134578,2.006008541225575
0.0,2.3056369516416177,1.0,0.3401465736943277,0.7842545092839307,0.4675863779400226,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.9644316265375614,0.6518288306078744,0.33092538426369933,-0.1089373225722216
0.0,2.598363109535419,1.0,0.3080626737001188,0.8004586867672359,0.4161013168265904,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.4988304637283667,0.9515603256215067,-1.5684504508994679,1.1543015640750849
0.0,2.5728319068236245,1.0,0.3052357705048698,0.7853203294588222,0.4440118932357605,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.8039774898294556,0.6715434921366725,-0.538779450601828,1.0441234770859655
0.0,2.372177418730703,1.0,0.3328201177351375,0.7895083677905872,0.4861346254544567,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.1735852149714392,0.7490103670612163,1.01520335444853,0.17821332418720842
0.0,2.6133679385866,1.0,0.3065241565089079,0.801060403022681,0.4602064421235213,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-1.6649040478158643,0.9626903760671027,0.05866637452814097,1.21905383521248
0.0,2.3301381809364927,1.0,0.3440750437143416,0.8017423964661806,0.4967022322128891,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,2.3884860992019226,0.9753053276510533,1.4050612370729887,-0.0032040125098629878
0.0,2.811090266939531,1.0,0.2606554540487872,0.73272600990125,0.4074416596932242,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-6.616151819704465,-0.3013028029904546,-1.8879206650587923,2.0723104615795855
0.0,2.134603668335377,1.0,0.3282837430228785,0.700755682111505,0.4623564943268656,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.6839111238839064,-0.8926635279867611,0.1379856393994427,-0.8470192758146519
0.0,1.9815074215205644,1.0,0.3419014828989254,0.6774803257931072,0.4763494889197152,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,2.153863413858896,-1.3231918502959892,0.654212195539109,-1.5076952255409768
0.0,2.2604788916151746,1.0,0.3134870199468024,0.708630791385092,0.470335135837092,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-0.9133052400490019,-0.7469962592593077,0.4323319712133542,-0.3038137144922493
0.0,2.12465942754932,1.0,0.357418245054183,0.759392043932503,0.5381715592045525,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,3.8288036220529253,0.19194347590932467,2.934938756590888,-0.8899329387053085
0.0,2.229921389071347,1.0,0.3302730145592602,0.7364828593987669,0.485877201994292,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.8986409011379007,-0.2318117030816757,1.0057065433529073,-0.43568244043709997
0.0,2.1224258213319014,1.0,0.3644626918692856,0.7735450281355043,0.511846089658951,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,4.589208859759155,0.4537336913300355,1.9637451788251972,-0.8995719072607725
0.0,2.120076852545992,1.0,0.3458185069160043,0.7331618116946365,0.5000708121672032,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,2.576682360042466,-0.2932417012655497,1.5293341664561861,-0.9097087147645209
0.0,2.167205910692142,1.0,0.3255559500969445,0.7055467793110942,0.4731327357356689,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.38946244924684587,-0.8040417680814501,0.5355404268099138,-0.7063266208319461
0.0,2.218719787771158,1.0,0.3373453625937528,0.7484748312995958,0.468428988363041,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,1.6620579059735325,-0.009994108840923513,0.3620107873170551,-0.48402215307819363
0.0,2.3518903435190337,1.0,0.3420531031218909,0.8044713902030957,0.4587283245402623,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,2.1702298958142956,1.0257840004186847,0.004135977584716587,0.09066589594194382
0.0,2.445462551677464,1.0,0.3258995118993708,0.7969750519598751,0.4549741743622268,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.42654785863352107,0.8871229254530901,-0.1343613258179938,0.49447009610525566
0.0,2.547701947249285,1.0,0.3230986382330489,0.823159029779931,0.4674559445395796,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.12421056204714816,1.3714525266003854,0.3261134632221031,0.9356769262802885
0.0,2.5413414836254566,1.0,0.3234492262543699,0.8219949365267862,0.4528540878578737,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,0.16205440907825938,1.3499200908158566,-0.21257510254736264,0.908228798499237
0.0,2.9217933134442964,1.0,0.2836421962884909,0.8287438725263675,0.4279125429068242,0.32194794297895707,0.7490151359260363,0.45861621346947223,2.330880636129861,0.00926406929593519,0.054062311611824995,0.027106305218950702,0.23172668367636287,-4.13487264255176,1.4747563362217055,-1.1327132309121328,2.5500415745806975
