Participant;EAR;MAR;Circularity;MOE;Y
50.0;0.33333333333333326;0.8841360358142615;0.5012221144260471;2.6524081074427848;0.0
50.0;0.3002174307225095;0.925969271738731;0.4648713287350117;3.0843288129882205;0.0
50.0;0.28701766354883784;0.8960536010258947;0.4181530986380792;3.1219458410559655;0.0
50.0;0.29649379287318567;0.8905230071141019;0.41439398669278626;3.003513154472648;0.0
50.0;0.29599239269146604;0.8982383707578308;0.417106191818588;3.034667082454813;0.0
50.0;0.3002174307225095;0.881249047256897;0.44476564231797094;2.9353693592542727;0.0
50.0;0.3005727986154222;0.9172399678769134;0.44157839291877543;3.0516399757467956;0.0
50.0;0.28193020103511207;0.8942601332489257;0.43976432409865773;3.171920319162801;0.0
50.0;0.30734965951626864;0.8729059144698086;0.4595004124229918;2.8401069838296142;0.0
50.0;0.30072598796261596;0.8988363260369197;0.443785011030751;2.988888097521709;0.0
50.0;0.3077013942630061;0.8957670321269875;0.4393589673312183;2.9111568840059774;0.0
50.0;0.3057537629397679;0.894053901948809;0.45598520492097383;2.924097788209179;0.0
50.0;0.29658198695362714;0.9047151475990538;0.416161832515726;3.0504723395103324;0.0
50.0;0.30727375817404334;0.9043681545988445;0.4627438037920544;2.943200096139026;0.0
50.0;0.30013934682437243;0.9031328618314108;0.4478289799008978;3.00904520312654;0.0
50.0;0.2959128764880972;0.8753111549007907;0.43730231539052583;2.9580029273785216;0.0
50.0;0.3029544316154581;0.9081748130192616;0.4358863446717486;2.9977274409770422;0.0
50.0;0.29599239269146604;0.896250785590303;0.45402525289847045;3.027952095122016;0.0
50.0;0.3046607024824949;0.8868918655665152;0.43703282399736176;2.9110806163701866;0.0
50.0;0.31014833113628765;0.8807152871028204;0.44741456251945466;2.839658314059444;0.0
50.0;0.2825405379569037;0.8903108759167987;0.4066368373668493;3.151090750922967;0.0
50.0;0.2860420191636161;0.8792435993117567;0.45233214952887696;3.0738267121825524;0.0
50.0;0.2889612968632891;0.8949805020277821;0.43778875145688273;3.097233130328896;0.0
50.0;0.29658198695362714;0.9419690544183843;0.416161832515726;3.176083160322438;0.0
50.0;0.29594222564527206;0.8964705580828023;0.4387318673728327;3.029208002096148;0.0
50.0;0.29599239269146604;0.9006389577319485;0.4370143221770977;3.0427773820212622;0.0
50.0;0.2785714285714286;0.884725194192065;0.42325464260530177;3.175936594535618;0.0
50.0;0.2871100080155927;0.882418418778437;0.39162043715357825;3.0734505734488833;0.0
50.0;0.29594222564527206;0.8769234283298197;0.4362488842841949;2.963157509604372;0.0
50.0;0.29599239269146604;0.9058765064278679;0.45402525289847045;3.0604722580560626;0.0
50.0;0.3008180140742093;0.9224554997808029;0.42830759025775256;3.066490225393353;0.0
50.0;0.2894626970450088;0.8804756425372237;0.41754673718295193;3.04175858072765;0.0
50.0;0.29793978089205325;0.8837586585840767;0.4400470966302472;2.966232491472067;0.0
50.0;0.2929160696279749;0.9247630626229085;0.4509315850411982;3.157092281749601;0.0
50.0;0.28657601358960444;0.8975259603424032;0.4147451130610217;3.131894917163999;0.0
50.0;0.3119236897917898;0.8963061718014411;0.44998731694133925;2.8734789986606297;0.0
50.0;0.282388506684538;0.9459847647255376;0.42749030786846864;3.3499407459323995;0.0
50.0;0.316860538567604;0.8705026128206702;0.48658646957046575;2.7472736641673783;0.0
50.0;0.30272690630260984;0.9202644278142951;0.4633780913379348;3.039916203861927;0.0
50.0;0.29950966052055966;0.9217337014546612;0.4828375949286401;3.0774756976207422;0.0
50.0;0.300083096065998;0.927780296042228;0.4823923788306961;3.0917446140924216;0.0
50.0;0.31008705503296374;0.94032133029311;0.46498790863808925;3.0324430350475264;0.0
50.0;0.295988016816123;0.9470802836231625;0.4748428911558092;3.199725089585361;0.0
50.0;0.30716923865594126;0.9304694766706936;0.48330517013541446;3.029175319579796;0.0
50.0;0.2963827873080228;0.8928685261809531;0.4784038922571481;3.012551890380255;0.0
50.0;0.29245349657001435;0.9337213912841018;0.44461739519801463;3.192717482386352;0.0
50.0;0.29499772946516484;0.919819092266073;0.45246453516669827;3.118054820061559;0.0
50.0;0.2918500823851782;0.9303050775242835;0.4661744585506764;3.1876128658976515;0.0
50.0;0.30716923865594126;0.9120481521453961;0.4790511626932836;2.9692040652774367;0.0
50.0;0.30716923865594126;0.8867813584205667;0.4790511626932836;2.8869471510259075;0.0
50.0;0.31537606096885373;0.894281186990707;0.45550555404522813;2.8356026270460184;0.0
50.0;0.33833462161502337;0.9366748025849431;0.5094194956653089;2.768486411806669;0.0
50.0;0.3323071636330181;0.927721743979594;0.519164038447019;2.7917596895507177;0.0
50.0;0.32035181561507015;0.939554555501043;0.4663428888467372;2.932883504022332;0.0
50.0;0.3306732587532152;0.9275626642944628;0.48896102426226934;2.805073103860244;0.0
50.0;0.3204676890416079;0.9440672952336208;0.4665239509772791;2.945904774540462;0.0
50.0;0.340784473899771;0.9423064972256976;0.4929367581277176;2.765109825698344;0.0
50.0;0.3454751180607631;0.9371388530181984;0.5226811509853124;2.712608821956816;0.0
50.0;0.322490309931942;0.9334430614986842;0.47257366302211673;2.894484059678187;0.0
50.0;0.3230365966068542;0.936452350726585;0.49146347818378183;2.8989048317218287;0.0
50.0;0.31008705503296374;0.9354306231195956;0.46498790863808925;3.01667098944248;0.0
50.0;0.32337917955465134;0.9348870220273703;0.4752468294518484;2.890993239932361;0.0
50.0;0.31291786417663725;0.939713222251067;0.47030888933517256;3.00306671440341;0.0
50.0;0.3025419207098525;0.9366748025849431;0.4487721413309404;3.0960165797428267;0.0
50.0;0.3226496126797476;0.943413557112721;0.4986088261607184;2.92395688709264;0.0
50.0;0.3256918670252684;0.9387584876266724;0.4813363810152268;2.8823516417554265;0.0
50.0;0.3179589528538369;0.9074062565877088;0.4641491842196861;2.853847166256193;0.0
50.0;0.3174524314097569;0.9264564296555015;0.4832474471442605;2.9184102498168074;0.0
50.0;0.33306637678535217;0.9357604759733027;0.4766037819879933;2.809531496409086;0.0
50.0;0.3301516727937502;0.9503711758299875;0.49363522467531246;2.878589612428516;0.0
50.0;0.340784473899771;0.939421605759563;0.4929367581277176;2.756644382912405;0.0
50.0;0.3249983804950519;0.9244905296625202;0.5040891419071748;2.844600420021464;0.0
50.0;0.32337917955465134;0.9244905296625202;0.4742267751903455;2.858843698396732;0.0
50.0;0.32283231353826086;0.939421605759563;0.4757977082975656;2.909936726789979;0.0
50.0;0.3335806338665332;0.9013018733649043;0.4763036467701718;2.70190107536494;0.0
50.0;0.32337917955465134;0.954030173274969;0.4752468294518484;2.950190468628291;0.0
50.0;0.3179589528538369;0.9357604759733027;0.46393058014752936;2.943022888880453;0.0
50.0;0.32551266481959457;0.93717846103904;0.5015380402884153;2.87908447911986;0.0
50.0;0.33323781611056347;0.9518019016713619;0.47717600334385313;2.856224160812433;0.0
50.0;0.2998830569995424;0.9500019172962784;0.4692649435097118;3.167907939853128;0.0
50.0;0.2877467030873068;1.01531691204454;0.46416221399308294;3.5285092796926927;0.0
50.0;0.3026642310662555;0.9817235048236198;0.4743531769850403;3.2436059634966017;0.0
50.0;0.31849756357720943;0.9809214527941184;0.46366132432204527;3.0798397381031326;0.0
50.0;0.3106548505279797;0.9789740432480029;0.4481372934365652;3.151323861784768;0.0
50.0;0.31344793548196653;0.9809044837344275;0.4530952688177318;3.129401641220449;0.0
50.0;0.335051367758026;0.973156967173652;0.5046303960385421;2.9045008044153566;0.0
50.0;0.32533272194763824;0.9657055966738598;0.5030332141810723;2.9683629451490847;0.0
50.0;0.3481752195828481;0.9557359455912272;0.5095634077636221;2.744985547036641;0.0
50.0;0.32551266481959457;0.9313131446735488;0.5015380402884153;2.8610657750895823;0.0
50.0;0.34396654716932445;0.9584182060730256;0.4760900246591354;2.786370401308896;0.0
50.0;0.36894094144188416;0.9630290166011352;0.5150098037674493;2.610252505014633;0.0
50.0;0.3402707453158727;0.956084912889926;0.5103093117210857;2.8097769968511233;0.0
50.0;0.31347391590650286;0.9575428878701625;0.4721151980687665;3.054617431568885;0.0
50.0;0.3281130256522341;0.9609607670737251;0.4852235153188536;2.928749217326849;0.0
50.0;0.3335806338665332;0.9732155171217818;0.4763036467701718;2.917482066753218;0.0
50.0;0.3180427069161748;0.9357604759733027;0.48738833801569;2.942247866793365;0.0
50.0;0.3179597684542057;0.9681233767597632;0.4660702879826217;3.044798344980546;0.0
50.0;0.32628823624435954;0.9731431783982579;0.4613976289158297;2.982464797380756;0.0
50.0;0.3179597684542057;0.970666887252565;0.4658911247812792;3.052797817697385;0.0
50.0;0.31875284305313134;0.9717836651504416;0.4663668386689967;3.048705874565203;0.0
50.0;0.31777900998188063;0.9681233767597632;0.486534236844665;3.0465302815782715;0.0
50.0;0.3179597684542057;0.9768494687618675;0.4660702879826217;3.072242357927616;0.0
50.0;0.3481752195828481;0.9718768297989276;0.4896698257856037;2.7913440564878287;0.0
50.0;0.33306637678535217;0.9731431783982579;0.47200080988789167;2.9217694916872663;0.0
50.0;0.33306637678535217;0.9608177411493386;0.49725871720354325;2.8847635429995586;0.0
50.0;0.3381712891375935;0.9570732259820034;0.4924500931230872;2.830143352567681;0.0
50.0;0.30774907728177614;0.9843604610311097;0.46557381005347614;3.19858135636204;0.0
50.0;0.3179589528538369;0.9830111025172904;0.48494776254276817;3.091628946737576;0.0
50.0;0.31040605648844805;0.9386261632281434;0.46791515030513253;3.023865493626652;0.0
50.0;0.32605127554296703;0.9694108767341114;0.4629108701287269;2.9731853528858903;0.0
50.0;0.3402707453158727;0.9693936960446125;0.5150392954408846;2.848889331184572;0.0
50.0;0.3488004029072347;0.9732155171217818;0.5132212058464595;2.790178878837516;0.0
50.0;0.3179589528538369;0.9340512388184051;0.48507666120043946;2.9376472353894716;0.0
50.0;0.3436234763326417;0.9460372349249784;0.47712035134268854;2.753121658105732;0.0
50.0;0.32605127554296703;0.9423777802764703;0.4787094432610668;2.890274784869793;0.0
50.0;0.33306637678535217;0.9479152131160936;0.4971134849905392;2.846024934324088;0.0
50.0;0.33306637678535217;0.9546830424144137;0.4971134849905392;2.8663446956991048;0.0
50.0;0.340784473899771;0.9557359455912272;0.49691698206191376;2.8045172793650246;0.0
50.0;0.34265506630090087;0.9916200607226467;0.49864109055702693;2.893930830871944;0.0
50.0;0.35573026189978435;0.9584182060730256;0.5295315217064647;2.6942273647301604;0.0
50.0;0.3483089030061575;0.9771558169655616;0.49019203864517075;2.80542876892322;0.0
50.0;0.3229162180830548;0.951074979177382;0.47595416090531983;2.945268543101676;0.0
50.0;0.31040605648844805;0.9294944465567315;0.46791515030513253;2.994446877331865;0.0
50.0;0.32230780262391884;0.9404213425950227;0.49540473074109886;2.9177740499579;0.0
50.0;0.3310239404435601;0.948717588014852;0.4937690847463642;2.8660089863700025;0.0
50.0;0.32517813844137017;0.9326808071002248;0.47769911910025026;2.8682149777064048;0.0
50.0;0.3181702465541503;0.9557251086593821;0.4839404151581457;3.003816727082695;0.0
50.0;0.33323781611056347;0.9835568308780652;0.4763037608143743;2.951516254540977;0.0
50.0;0.33272408752666516;0.9656581463753144;0.4974895622856757;2.902279043136378;0.0
50.0;0.3206716522181709;0.9800850826068672;0.4894746561820256;3.056350868021412;0.0
50.0;0.33323781611056347;0.948717588014852;0.4730777235529693;2.8469685676372367;0.0
50.0;0.31323027878410764;0.9560953992629958;0.47336308028365087;3.052372213102615;0.0
50.0;0.3260269219007756;0.9333713669414752;0.48028425082418097;2.8628659299048365;0.0
50.0;0.31344793548196653;0.9667213255139661;0.4722451142086174;3.084152792480536;0.0
50.0;0.32035181561507015;0.9615659153124707;0.46885781194690457;3.0015934620700686;0.0
50.0;0.3208579193936759;0.9410826145490091;0.46745352666137296;2.933019750073084;0.0
50.0;0.3156662812355686;0.9343443419756512;0.4590285277687149;2.959911772389744;0.0
50.0;0.33272408752666516;0.9524913747664726;0.4778413923318738;2.862706399909018;0.0
50.0;0.3054847154076154;0.9269275219090664;0.4521164908093316;3.0342844507694777;0.0
50.0;0.3060411297264189;0.95983434987291;0.4555255795781572;3.136292009936508;0.0
50.0;0.3304254334566793;0.9523453226287492;0.4709357873367025;2.882179233801647;0.0
50.0;0.3229915021054749;0.9594520883408749;0.4749540479259082;2.970518054148557;0.0
50.0;0.29860798095739705;0.9578793362199186;0.44046576056108816;3.2078155886817403;0.0
50.0;0.2906193469507416;0.9710576811571123;0.44330216055804206;3.341338735172718;0.0
50.0;0.3181702465541503;0.9324892268909123;0.4838956317849288;2.930787014153472;0.0
50.0;0.313760879308244;0.9668430939991695;0.4524529795839666;3.081464764284162;0.0
50.0;0.30816656055854486;0.9543749314849103;0.4639350045555335;3.0969451382237168;0.0
50.0;0.3054847154076154;0.9580144774857614;0.45599121145995775;3.1360471708296767;0.0
50.0;0.32032516775389247;0.9365037288722995;0.4946763299968383;2.9236033354451267;0.0
50.0;0.32035181561507015;0.9643179942828074;0.4890525862643128;3.0101842639203804;0.0
50.0;0.3127407742137317;0.9522285851730636;0.47459824223033775;3.0447855338565355;0.0
50.0;0.327785767053503;0.9457780124325031;0.48581735614329136;2.8853541169105377;0.0
50.0;0.31323027878410764;0.95196706499712;0.4528315755881032;3.0391923433853547;0.0
50.0;0.309162777847004;0.9555457638868688;0.4415579204141117;3.0907529377929888;0.0
50.0;0.2936922004846416;0.9545898661686595;0.43021562682706693;3.250307173950911;0.0
50.0;0.3026642310662555;0.9931319834044509;0.4519309147274386;3.2812994779916576;0.0
50.0;0.3174524314097569;0.9500971338544227;0.4873593953975869;2.9928803179587855;0.0
50.0;0.3151636538396799;0.9816430525104333;0.4381688416354097;3.11470894740224;0.0
50.0;0.3676628465274572;1.1584733278137451;0.5104521305162405;3.1509121434363645;10.0
50.0;0.34802128889399647;1.1178506894636808;0.500801429437202;3.2120181297419594;10.0
50.0;0.34185127373483726;1.0477128533393556;0.5083962772649552;3.0648206803290483;10.0
50.0;0.35833333333333334;1.065957648856742;0.5190808716639693;2.9747655316932335;10.0
50.0;0.34995139901386;1.0181833075170807;0.5253181194892601;2.9094991772750567;10.0
50.0;0.2112560452419701;1.0354014868715504;0.3697844581867461;4.9011685591558525;10.0
50.0;0.32761818918181945;1.0499997693322376;0.49492293764195777;3.204949554096691;10.0
50.0;0.3390000672689073;1.0092518078350203;0.4929816666029652;2.9771433851499647;10.0
50.0;0.33333333333333337;1.0499997693322376;0.47943121706900627;3.1499993079967123;10.0
50.0;0.33029350139291974;1.0496252927520615;0.5002683601061385;3.177856325739268;10.0
50.0;0.284329854566113;1.023507291140691;0.4433363370534508;3.5997179849529406;10.0
50.0;0.3248024536556588;1.0004335573583276;0.5125202170465464;3.0801293096724662;10.0
50.0;0.31671053205473565;1.0124831462417467;0.46651679779149974;3.1968723606159206;10.0
50.0;0.34190777648894044;1.0230839979182507;0.5026347211530379;2.992280574675212;10.0
50.0;0.3217422767814782;1.029155312944709;0.4803174125720029;3.198694692036675;10.0
50.0;0.3308172756431953;1.0128096308064278;0.47508446004565646;3.0615379104288336;10.0
50.0;0.3084065621352278;0.9817921386635752;0.46603021070205064;3.1834346580248387;10.0
50.0;0.3503692633346356;1.013097232122665;0.49666233445865615;2.8915128641152004;10.0
50.0;0.32132905071142104;1.0128096308064278;0.4770841893037872;3.1519391992851937;10.0
50.0;0.33105675503871174;0.9862299795937923;0.47402847959343775;2.979035964629293;10.0
50.0;0.3164038329823981;1.0284069320283027;0.4906771761719847;3.250298589415363;10.0
50.0;0.3243032451343156;0.9988882709181133;0.5073149006311319;3.0801056909079247;10.0
50.0;0.30790372398427446;0.9839481300896488;0.4672160242888959;3.1956356920837434;10.0
50.0;0.32735577543939537;1.0061925349010863;0.4887670529130288;3.073697213835674;10.0
50.0;0.3360404325954738;0.9976604380840052;0.48540148669767846;2.968870234984464;10.0
50.0;0.32987531110124374;1.0233827205109167;0.5451587762193844;3.1023319602018518;10.0
50.0;0.32735577543939537;0.9904168448796344;0.4887670529130288;3.0255059454816133;10.0
50.0;0.3168359804439047;1.0193756116145731;0.48681636119368;3.2173606362079568;10.0
50.0;0.3162710937920658;0.9909845593965503;0.4865138886016356;3.1333390210111287;10.0
50.0;0.323251073092369;0.9965271643674544;0.47668817769849325;3.0828270880409323;10.0
50.0;0.3080418846952052;0.9965271643674544;0.48761716535688;3.235037875948192;10.0
50.0;0.3320704147211224;1.0184535857966324;0.46770674027335063;3.0669807987921613;10.0
50.0;0.3091213207545423;1.00380624213318;0.4646122160090108;3.24728892747664;10.0
50.0;0.3168407497353592;1.018953280083735;0.48753451105275647;3.2159792606690094;10.0
50.0;0.32840275820457027;1.003192419303495;0.49190750225118274;3.054762465419311;10.0
50.0;0.3192550198176709;0.9967920074167038;0.49294674227490926;3.122243803671371;10.0
50.0;0.32508465688861904;0.9790709277967582;0.4831878488571487;3.0117414250411967;10.0
50.0;0.33333333333333326;1.0069204977995478;0.5050641312180664;3.0207614933986435;10.0
50.0;0.30967343731315466;0.9967920074167038;0.4677806016820398;3.218848914085925;10.0
50.0;0.3168407497353592;0.985856627177436;0.48720550850009253;3.1115209391496244;10.0
50.0;0.32893313489708215;1.0341329948845883;0.4908141510889556;3.1439003407429653;10.0
50.0;0.29411904361222846;1.0196318879466233;0.48508835819493096;3.4667319579990314;10.0
50.0;0.29626988797319614;0.9738575750654995;0.468070568019801;3.2870622854307943;10.0
50.0;0.3137693509815348;1.0043433307970828;0.4784350904975085;3.2008968615171978;10.0
50.0;0.32260616797602354;0.9809382361656898;0.4738537064425049;3.0406679522587248;10.0
50.0;0.32450506367721443;1.0180456684677517;0.48416707077687327;3.1372258322612887;10.0
50.0;0.2921098593073056;0.9784847635157293;0.44987560475010874;3.349714952573179;10.0
50.0;0.2551809153284893;0.9920522161419805;0.38931925003563433;3.887642674472468;10.0
50.0;0.3191223673420907;0.9982695384833981;0.4949137444336764;3.1281716377256608;10.0
50.0;0.30859207329064486;0.9701964434020749;0.46504700223259937;3.1439447975979062;10.0
50.0;0.3080418846952052;0.9823613305621226;0.4654772640699063;3.189051162747328;10.0
50.0;0.3137693509815348;0.9973727376606982;0.47803997609748056;3.178681201783132;10.0
50.0;0.3111589479612537;0.9943746667614034;0.46753010296907965;3.1957129090345986;10.0
50.0;0.31319105580468526;0.990679810462456;0.4742399732438108;3.163180404105383;10.0
50.0;0.30482997255765903;1.0137413001348152;0.455981037843692;3.3255958776923245;10.0
50.0;0.3137693509815348;1.01369926846997;0.47803997609748056;3.2307147441230666;10.0
50.0;0.31048294259837356;0.9699888547701869;0.4728001730821025;3.1241292892051717;10.0
50.0;0.3192550198176709;0.9890669166191789;0.48933367895322;3.098046562224903;10.0
50.0;0.2942861151202319;0.9784847635157293;0.4576268130358817;3.3249436967692647;10.0
50.0;0.30482428877222983;0.9850472765782;0.45879190817881144;3.2315248910963423;10.0
50.0;0.2908618524537519;0.9643107620313799;0.4513185772372657;3.3153565993488567;10.0
50.0;0.2751484430274375;0.9698932876995164;0.4135663418180058;3.524981922586419;10.0
50.0;0.3053871350372058;0.9681007235398768;0.4588088868459173;3.170076969424175;10.0
50.0;0.30592745227030244;0.9642365197998375;0.4592929104347464;3.1518469906645894;10.0
50.0;0.27437621442039534;0.9894149142837048;0.43589009265957496;3.606052063856152;10.0
50.0;0.28026431690522213;0.9935119683797567;0.4475160245186954;3.5449106734330926;10.0
50.0;0.28450234288318127;0.9778607486355153;0.4368039240724917;3.4370920770836393;10.0
50.0;0.29762048975396344;0.9953449310269256;0.4396331653050162;3.3443427629924143;10.0
50.0;0.31001083691271886;0.9678999542544185;0.4722604122352422;3.1221487735505296;10.0
50.0;0.3123589631928353;0.9822919145856813;0.4732398883207893;3.1447534098109484;10.0
50.0;0.2797477734563406;0.9782476829631971;0.44721783506878593;3.4968917567305304;10.0
50.0;0.30178242006489264;0.9557493864006176;0.4758507134815261;3.1670147856694286;10.0
50.0;0.3059815730009898;0.9783596227652028;0.4603789236327401;3.197446216024381;10.0
50.0;0.2450831155561302;0.9763520702275984;0.4193225631182504;3.9837590117626407;10.0
50.0;0.2501170934356818;1.0053275079983328;0.40687245269912264;4.019427437720705;10.0
50.0;0.2551809153284893;0.9801238869224504;0.39131609652173865;3.840898076804672;10.0
50.0;0.25631297804036823;0.927915247843548;0.3925523346306267;3.620242934781887;10.0
50.0;0.26434569832483057;0.9796384806404298;0.407900801865472;3.7058990815755215;10.0
50.0;0.25862144713350843;0.9536182439016365;0.4040714249751893;3.687313076588536;10.0
50.0;0.2321582663197549;0.9737234945312675;0.3920366478129776;4.194222803120628;10.0
50.0;0.262694373496368;0.9954163242264944;0.43526934640883275;3.7892563551242446;10.0
50.0;0.2539554316542866;0.9742747568244826;0.41845861188838346;3.8364005466548865;10.0
50.0;0.24274663254395748;0.9801238869224504;0.3824478409755624;4.037641538631708;10.0
